query,n_rank1,n_rank2,n_rank3
미납요금일가능날짜,"('미납 이용정지', 0.602)","('SKT 미납센터 연락처', 0.57)","('요금 납부일 확인 방법', 0.542)"
로밍 좀$할려니까 통화가 안되서요,"('로밍 통화 요금', 0.596)","('데이터 로밍 요금', 0.533)","('T로밍 고객센터', 0.528)"
부재중 전화가 안찍힙니다 방법을 알려주세요,"('T_부재중안내', 0.738)","('발신번호메모플러스', 0.408)",
부가사용 상세내용 알려주세요,"('부가 사용 금액', 0.753)","('추가 관련', 0.739)","('데이터 추가 사용 방법', 0.634)"
11월20일로 납부가능일 부탁드립니다,"('요금 납부일 확인 방법', 0.567)","('요금 납부일 변경 방법', 0.402)",
인터넷상담사 와. 연결하는방법,"('전화 상담사 연결', 0.912)","('SK텔레콤 고객센터 운영 시간', 0.619)","('개통 대리점 조회 방법', 0.553)"
카드로 납부는 어디서 하나요?,"('결제 관련', 0.718)","('편의점 요금 납부', 0.612)","('앱스토어 결제 수단', 0.544)"
114 통화종료,"('전화 상담사 연결', 0.476)","('휴대폰 통화 끊김 조치 방법', 0.414)","('SK텔레콤 고객센터 운영 시간', 0.405)"
전화 발신 수신이 안돼요,"('휴대폰 전화 수신 불가 조치 방법', 0.899)","('휴대폰 전화 수발신 불가 조치 방법', 0.517)","('발신금지 서비스 신청 방법', 0.507)"
납부가능날짜 11월 31일로 해주세요,"('요금 납부일 확인 방법', 0.509)","('Wavve콘텐츠팩 연간 신청 방법', 0.42)",
세븐틴 알아?,"('0틴플랜 요금제', 0.731)","('0틴 5G 요금제', 0.724)","('SK 세븐모바일', 0.581)"
미납이 안돈걸로 아는데 이번달치 빼고 요,"('미납 이용정지', 0.575)","('과납', 0.567)","('휴대폰 결제 연체 가산금', 0.498)"
브로드밴드 약정,"('SK브로드밴드 고객센터', 0.542)","('데이터결합약정할인', 0.524)","('band 데이터 요금제', 0.435)"
문자도용서비스,"('번호도용문자차단', 0.738)","('스미싱', 0.527)","('휴대폰 문자 수발신 실패 조치 방법', 0.5)"
내 데이터 어느정도야?,"('데이터 문의 관련', 0.75)","('자녀 데이터 사용량 조회 방법', 0.663)","('최근 사용량 확인 방법', 0.62)"
11월 청구요금 언제까지 납부하면 돼,"('요금 납부일 확인 방법', 0.49)","('Wavve콘텐츠팩 연간 신청 방법', 0.404)",
통신안심서비스,"('T안심보안', 0.772)","('휴대폰 보호 서비스', 0.51)","('고객보호 비밀번호 서비스', 0.495)"
지금 미납요금은  없잔아요?,"('SKT 미납센터 연락처', 0.685)","('미납 이용정지', 0.676)","('과납', 0.547)"
착신전화이 안됩니다,"('착신전환 이용 방법', 0.878)","('착신전환', 0.875)","('T_착신전환', 0.867)"
이거 해지 하려고요,"('퀵보이스 해지 방법', 0.902)","('이동전화 해지 방법', 0.749)","('예상 해지 금액', 0.739)"
소액결제 한도 올려 주세요,"('애플 콘텐츠 이용료 결제 이용 한도', 0.703)","('데이터통화료 상한제도', 0.681)","('법인 휴대폰 결제 이용 한도', 0.667)"
휴대폰요금 이번달까지 총 요금이 얼마인가요,"('최근 사용량 확인 방법', 0.401)",,
요금더싸게 할수 있는방법은?,"('부가 사용 금액', 0.505)","('SK텔레콤 할인 혜택', 0.464)","('통신서비스 요금', 0.421)"
t 전화 따로 요금이 나오는건가?,"('부가통화', 0.517)","('집전화 요금제', 0.489)","('T전화', 0.478)"
로밍하려고하는데요,"('T로밍 카드', 0.774)","('T로밍 고객센터', 0.644)","('가족 로밍', 0.574)"
단말기 요금도 끝났는데 요금이 더나온 이유가???,"('데이터 추가 사용 방법', 0.551)","('추가 관련', 0.529)","('부가 사용 금액', 0.513)"
통화중 대기 다른전화 받기,"('이동전화 가입 (타사)', 0.659)","('인터넷 TV 가입(타사)', 0.608)","('통화중대기 서비스', 0.587)"
시아야,"('baroYT 13GB', 0.447)","('T로밍 Biz 요금제', 0.423)","('세이프캐시', 0.42)"
영화 볼레,"('롯데 TELLO 카드', 0.482)","('V 컬러링 이용 방법', 0.466)","('V 컬러링', 0.454)"
T ALL케어 부가서비스 해지하고 싶습니다.,"('ZEM플러스웅진스마트올 해지 방법', 0.707)","('T 아이폰케어 해지 방법', 0.639)","('오토콜 해지 방법', 0.638)"
요금납부 전화번호  알고싶어요,"('휴대폰 결제 대행사 연락처', 0.597)","('SKT 미납센터 연락처', 0.486)","('편의점 요금 납부', 0.467)"
문자가 제대로 안 와요,"('휴대폰 문자 수발신 실패 조치 방법', 0.829)","('휴대폰 MMS 수발신 실패 조치 방법', 0.746)","('문자메시지 서비스', 0.679)"
해지한줄 알았는데 해지가 안되었나요??,"('퀵보이스 해지 방법', 0.729)","('SKT 해지 미납센터 연락처', 0.662)","('이동전화 해지 방법', 0.624)"
30일까지 납부가 가능할까요?,"('요금 납부일 확인 방법', 0.505)",,
상담이 끝난건가요?,"('전화 상담사 연결', 0.583)","('퀵보이스', 0.526)","('퀵보이스 해지 방법', 0.519)"
휴대폰 인증 써비스 뮐까요,"('인증 관련', 0.917)","('Wavve 부가서비스 인증 방법', 0.824)","('휴대폰인증서서비스', 0.803)"
박비주 880701,,,
금액은요?,"('퀵보이스', 0.6)","('부가 사용 금액', 0.576)","('구매 관련', 0.572)"
납부 가능한 날따가 2023년 11월 23일까지 안될까요,"('요금 납부일 확인 방법', 0.413)",,
요금이 많이 나온뎅,"('부가 사용 금액', 0.634)","('데이터 추가 사용 방법', 0.459)","('추가 관련', 0.459)"
지금 데이터가 몇G기가 인가요?,"('T_Giga인터넷', 0.516)","('데이터 추가 사용 방법', 0.511)","('자녀 데이터 사용량 조회 방법', 0.465)"
태블릿으로 사용할려고합니다,"('휴대폰 관련', 0.577)","('퀵보이스 이용 방법', 0.506)","('휴대폰 기기변경 방법', 0.502)"
콘텐츠이용료 두건이었는데,"('컬러링플러스2', 0.51)","('부가 사용 금액', 0.489)","('추가 관련', 0.489)"
예상해지금액이 11월부터 줄었어요,"('예상 해지 금액', 0.71)","('B tv 월정액 해지 방법', 0.532)","('eSIM 해지 방법', 0.528)"
지금 바로 납부 진행하고 싶습니다,"('가입비', 0.62)","('퀵보이스 신청 방법', 0.546)","('각종업무구비서류', 0.534)"
네.기업은행이요,"('ZEM', 0.444)","('ZEM 이용 방법', 0.443)","('데이터 스테이션', 0.437)"
선택약정이 어떤게있나요? 제경우,"('선택약정 할인제도 가입 조건', 0.708)","('선택약정 할인제도 가입 불가 요금제', 0.603)","('B tv 선택', 0.598)"
임한준 940708,,,
"그중에 제가선결제한 564,000을 뺀 나머지금액을 12월에 납부하면 되는건가요?",,,
해지하면서 요금 다 결제 됐구요,"('콘텐츠 이용료 결제 취소 방법', 0.754)","('예상 해지 금액', 0.717)","('휴대폰 결제 취소 방법', 0.715)"
전화로 한번해주세요,"('전화 상담사 연결', 0.871)","('퀵보이스', 0.604)","('전화 관련', 0.596)"
로밍을  하려는데  어떤상품이,"('T로밍 카드', 0.798)","('T로밍 고객센터', 0.59)","('T로밍 카드 종류', 0.584)"
우주현 771004,,,
전화로 타인카드납은 가능할까요,"('T로밍 카드 타인 양도', 0.476)","('채팅플러스 계좌 송금 서비스', 0.474)","('데이터 리필하기 데이터 공유 가능 여부', 0.466)"
부과시비스가뭔가요,"('부가 사용 금액', 0.576)","('퀵보이스', 0.427)","('결제 관련', 0.414)"
안녕하세요 미납요금 관련해서 여쭤볼게 있어서 연락드렸습니다,"('SKT 미납센터 연락처', 0.758)","('미납 이용정지', 0.668)","('과납', 0.64)"
내일 밤 11시전에만 납부하면 정지 안되는건가요?,,,
캡스와 결합할인되는 부분은 통신사 요금에서 빠지는것이라 통신사에 확인하라고 답변받았습니다.,"('T앤캡스', 0.736)","('T앤캡스 신청 방법', 0.501)",
baro 6GB로 해주세요,"('baro 6GB', 0.97)","('band 데이터 6.5G', 0.682)","('baro 7GB', 0.64)"
15일 이후에나 납부가능할꺼 같아요,"('요금 납부일 확인 방법', 0.497)","('가입비', 0.458)",
15일에 납부 가능합니다!,"('가입비', 0.484)","('요금 납부일 확인 방법', 0.478)","('세금계산서 신청 방법', 0.47)"
청구서에 부가사용금액으로 7182원이 합산청구되서요,"('부가 사용 금액', 0.559)",,
요금 중에 데이터통화료 11425원이 청구된게 있는데 이게 왜 청구된건지 궁금합니다,"('T전화 T114 이용 방법', 0.488)","('콜링', 0.407)",
통합요,"('통합청구서', 0.693)","('통합 청구서 해지 방법', 0.49)","('연동 관련', 0.435)"
간편로그인은 뭐죠?,"('휴대폰간편로그인', 0.917)","('휴대폰 간편 로그인 신청 방법', 0.775)","('로그인 관련', 0.664)"
계좌도 부탁드려요,"('퀵보이스 이용 방법', 0.516)","('퀵보이스', 0.515)","('연결 관련', 0.483)"
대출이라도 받아서 납부할랬는데 문자가 안 돼서,"('단말기 할부', 0.449)",,
미납금액 납부일 조정 가능할까요?,"('요금 납부일 변경 방법', 0.603)","('유선 요금 납부일 변경 방법', 0.581)","('단말기 할부금 중도 납부 방법', 0.423)"
지난달에 미납요금을 보낸계좌가 맞죠?,"('SKT 미납센터 연락처', 0.712)","('요금 수납 내역 확인 방법', 0.449)","('해지 미환급금 조회 방법', 0.422)"
법인입니다,"('법인 고객센터', 0.83)","('T끼리 법인 요금제', 0.564)","('T끼리 법인 요금제 회선_사용자 관리 방법', 0.545)"
지금8330원 입금완료요,"('OK캐쉬백 납부', 0.415)",,
미납요금 납부가능일 30일로 설정되어 있나요?,"('다이렉트LTE 30', 0.516)","('T Tab 30', 0.505)","('0청년다이렉트 30', 0.49)"
가입이 안되서 그런데,"('퀵보이스 신청 방법', 0.676)","('신규가입 구비서류', 0.658)","('가입비', 0.652)"
넵 감사합니다 앱으로 해지할수 있군요,"('퀵보이스 해지 방법', 0.824)","('이동전화 해지 방법', 0.677)","('단말보험 해지 방법', 0.652)"
11일날 카드납부로가능할까요,"('결제 관련', 0.467)","('요금 납부일 확인 방법', 0.465)","('Sk pay 결제 방법', 0.414)"
통화 해주세요,"('전화 상담사 연결', 0.872)","('전화 관련', 0.665)","('퀵보이스', 0.598)"
요금이 너무 많이나가고있습니다,"('부가 사용 금액', 0.621)","('데이터 추가 사용 방법', 0.472)","('데이터통화료 상한제도', 0.429)"
네 그러면 해지 부탁드려요,"('퀵보이스 해지 방법', 0.861)","('이동전화 해지 방법', 0.777)","('예상 해지 금액', 0.749)"
소액결제  한도를 없애고싶어요,"('법인 휴대폰 결제 이용 한도', 0.684)","('애플 콘텐츠 이용료 결제 이용 한도', 0.636)","('데이터통화료 상한제도', 0.595)"
미납요금혹시 다음달10일까지 내도돼나해서요,"('SKT 미납센터 연락처', 0.607)","('미납 이용정지', 0.584)","('해지 미환급금 조회 방법', 0.492)"
요금중에 증권정보10.000 빠져나가는데 확인요망,"('NUGU 서비스 증권 주가지수 시세 조회', 0.477)","('주식 관련', 0.466)","('주식 서비스', 0.463)"
약정할인은 어느기간동안 사용해야하는거죠,"('요금약정 할인제도', 0.766)","('T데이터 쿠폰 사용 기간', 0.479)","('장기일시정지', 0.474)"
baro 이용하였는데,"('T전화 baro 이용 방법', 0.879)","('T전화 baro', 0.839)","('baro 3GB', 0.684)"
공중전화로는,"('T전화 이용 방법', 0.572)","('전화 관련', 0.571)","('T전화', 0.547)"
네. 해지할려면 어떻게 해야할까요,"('퀵보이스 해지 방법', 0.872)","('이동전화 해지 방법', 0.774)","('예상 해지 금액', 0.749)"
납부일자를 매월 마지막날에 입금했는데 가능할까요?,"('요금 납부일 확인 방법', 0.696)","('요금 납부일 변경 방법', 0.492)","('유선 요금 납부일 변경 방법', 0.444)"
다시요청드립니다,"('요금안내서 재발행 방법', 0.682)","('유선 요금안내서 재발행 방법', 0.651)","('추가 관련', 0.506)"
20일밖에안되서 20일날입금예정입니다 죄송합니다..,"('T All케어플러스 i200', 0.428)","('가입비', 0.426)","('5GX클럽 갤럭시S20', 0.424)"
안녕하세요 납부가능일 등록하려규요,"('요금 납부일 확인 방법', 0.762)","('등록 관련', 0.56)","('가입상담 예약 방법', 0.539)"
네 우리은행으로 부탁드립니다,"('휴대폰 결제 대행사 연락처', 0.447)","('영업장 위치 확인', 0.408)",
미납요금 14일까지,"('SKT 미납센터 연락처', 0.702)","('미납 이용정지', 0.696)","('과납', 0.501)"
납부가능일 10일,"('요금 납부일 확인 방법', 0.654)","('요금 납부일 변경 방법', 0.425)","('가입비', 0.42)"
그럼 저번달처럼 휴대폰 결제 먼저 선납할게요.,"('통신과금 선결제', 0.797)","('통신과금 선결제 이용 방법', 0.779)","('선불폰', 0.526)"
가입한사실이없는데,"('가입 정보 조회', 0.66)","('B tv 미가입 채널 조치 방법', 0.603)","('부가서비스 가입내역 확인 방법', 0.56)"
요금제 낮출방법,"('요금제 변경', 0.55)","('요금제문의', 0.444)","('미성년자 요금제 변경 방법', 0.415)"
납부가능일 11월 말은 안되나요?,"('요금 납부일 확인 방법', 0.526)",,
그때 납부가능일 등록할때,"('요금 납부일 확인 방법', 0.777)","('요금 납부일 변경 방법', 0.545)","('가입상담 예약 방법', 0.531)"
그러면 유심을 다시 사야하나요?,"('USIM기변 방법', 0.733)","('로밍 중 USIM 변경', 0.672)","('USIM 카드 교품 방법', 0.615)"
아직 상담이 안끝났는데...,"('퀵보이스', 0.613)","('전화 상담사 연결', 0.59)","('가입상담 예약 방법', 0.57)"
오늘까지의 요금도 받고 싶습니다,"('요금 납부일 확인 방법', 0.618)","('요금 수납 내역 확인 방법', 0.453)","('콘텐츠 이용료 구매내역 확인 방법', 0.442)"
그럼 30일 이전까지만 납부하면,"('요금 납부일 확인 방법', 0.5)","('T Tab 30', 0.481)","('다이렉트LTE 30', 0.463)"
유침만 그대로쓰면 위약금이 발생 하지 않는다는거죠??,"('선택약정 할인 반환금 면제 대상', 0.535)","('선택약정 할인제도 할인 반환금 부과 대상', 0.531)","('데이터결합약정할인 반환금', 0.516)"
요금내용 가능한가요?,"('퀵보이스', 0.603)","('퀵보이스 이용 방법', 0.598)","('요금제문의', 0.513)"
아직 임시민증 발급못했고 대신 주민등록등본 초본 있는데 이거로는 안될까여,,,
일시해제가능할까요?,"('일시정지 해제 방법', 0.753)","('정지 해제 관련', 0.619)","('장기 일시정지 직권해지', 0.58)"
선결제로 미리결제한것같은데,"('통신과금 선결제 이용 방법', 0.864)","('통신과금 선결제', 0.857)","('선불폰', 0.571)"
12.26일정도요,"('스팸 문자', 0.499)","('스팸 문자 차단 방법', 0.47)","('문자 스팸 필터링', 0.447)"
이 부분 관련해서,"('퀵보이스', 0.797)","('퀵보이스 이용 방법', 0.723)","('인터넷 관련', 0.575)"
혹시 10월 통신비중 컨텐츠이용료만 따로결제가능한가해서요~,"('콘텐츠 이용료 구매내역 확인 방법', 0.478)",,
지금 청구서재발행 요청했는데,"('요금안내서 재발행 방법', 0.917)","('유선 요금안내서 재발행 방법', 0.874)","('법인폰 요금 안내서 재발행 방법', 0.644)"
30일까지 입금하면 되는거죠?,"('T Tab 30', 0.453)","('요금 납부일 확인 방법', 0.449)","('다이렉트LTE 30', 0.432)"
해서 통신사 포인트? 라는걸로 어쩌구 저쩌구,"('B tv TV포인트', 0.831)","('B tv B포인트', 0.829)","('T멤버십 포인트', 0.703)"
혹시 분할상환이되나요?,"('요금 부분 납부 방법', 0.539)","('단말기 할부금 중도 납부 방법', 0.431)","('선택약정 할인 반환금 면제 대상', 0.427)"
